review_batch,area_id,spatial_validation_zone,candidate_origin,experimental_reliability_score_v3,experimental_reliability_class_v3,experimental_reliability_label_v3,area_ha_raw,area_bin_raw,n_points,n_parts,n_points_bin,n_parts_bin,current_high_confidence_v2,identity_reference_match,strict_reference_match,large_polygon_flag,small_candidate_flag,complex_boundary_flag,reliability_model_version,reliability_model_status
compatible_top,e89e36f2-8892-4697-a562-ee3c6d2dae09,north_calabria,added_candidate,0.6988423942267783,compatible,Compatibile diagnostico,12.2429479774183,ge_5_00_ha,976,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_top,80660061-f428-43ac-ba55-61feb8de8150,central_calabria,current_high_confidence,0.698756789360546,compatible,Compatibile diagnostico,1.5776517130592411,1_00_2_00_ha,10,1,le_20,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,249b7fed-0294-4f40-a8f3-a0e73ee904e5,south_calabria,added_candidate,0.6986725226074108,compatible,Compatibile diagnostico,23.795507789815318,ge_5_00_ha,224,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,e1a54520-01c5-4035-8b9c-47e04f435071,central_calabria,current_high_confidence,0.6985850885735866,compatible,Compatibile diagnostico,8.000587923241838,ge_5_00_ha,129,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,fafe3793-1175-4b91-a421-81377ce4989e,north_calabria,current_high_confidence,0.6981856640713936,compatible,Compatibile diagnostico,3.3878376277772064,2_00_5_00_ha,143,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,0bb811b4-978a-4a39-8642-fefc93e7a943,central_calabria,added_candidate,0.6981339238537773,compatible,Compatibile diagnostico,16.589778987511412,ge_5_00_ha,697,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_top,71be887b-d04d-4516-9a08-50a5e92a4ad8,central_calabria,current_high_confidence,0.6981044846192423,compatible,Compatibile diagnostico,3.7684486568441944,2_00_5_00_ha,109,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,7c016b74-2380-4788-9964-973203eda413,south_calabria,added_candidate,0.6980614160930457,compatible,Compatibile diagnostico,20.566949835045346,ge_5_00_ha,109,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,08b72886-d769-44ac-a7f1-4e556cfa849d,central_calabria,current_high_confidence,0.6979636323576843,compatible,Compatibile diagnostico,9.506377496898217,ge_5_00_ha,137,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,8deceadf-5783-4cba-9f65-335af3fb751d,central_calabria,current_high_confidence,0.6979208440191477,compatible,Compatibile diagnostico,2.1839920879419927,2_00_5_00_ha,12,1,le_20,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,f37f51fa-ad12-445b-98b0-7c37e37f1448,north_calabria,current_high_confidence,0.6979040623296076,compatible,Compatibile diagnostico,3.085584621985176,2_00_5_00_ha,122,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,7c5ee0d0-f4d8-4a00-949f-a9b0138ed878,central_calabria,current_high_confidence,0.6979036153930972,compatible,Compatibile diagnostico,4.5424761296614635,2_00_5_00_ha,136,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,abdc9bd4-4482-4a43-99b8-8896dbeb23ed,central_calabria,current_high_confidence,0.6978175737331024,compatible,Compatibile diagnostico,7.535816381638561,ge_5_00_ha,104,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,1a77bf40-cb8d-4407-a5a1-76da76786204,north_calabria,added_candidate,0.6978066125453387,compatible,Compatibile diagnostico,11.609965955263483,ge_5_00_ha,912,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_top,901d338c-bf21-4ece-8026-4f34c7e39bfd,south_calabria,added_candidate,0.6977612607273408,compatible,Compatibile diagnostico,22.141173164897623,ge_5_00_ha,639,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_top,ea53f9fd-27b6-42aa-98a5-8bfb4b0e35c1,central_calabria,added_candidate,0.6977189250873124,compatible,Compatibile diagnostico,17.019192047478075,ge_5_00_ha,418,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_top,325b5373-6861-4165-a339-7bc372d645f1,north_calabria,added_candidate,0.697707880845232,compatible,Compatibile diagnostico,10.651878557114609,ge_5_00_ha,371,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_top,1ca1333a-0dee-4b23-b386-c7ded2d1cf64,north_calabria,current_high_confidence,0.6976820138592486,compatible,Compatibile diagnostico,3.3078681329705395,2_00_5_00_ha,133,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,c8103dff-83cf-4e03-acc7-0f49dafbdaeb,central_calabria,added_candidate,0.6976154743376947,compatible,Compatibile diagnostico,17.23374176366763,ge_5_00_ha,422,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_top,2868669b-dc98-4c67-a56d-465b22d94139,north_calabria,added_candidate,0.6975818693293119,compatible,Compatibile diagnostico,3.657541157669059,2_00_5_00_ha,197,1,101_250,singlepart,False,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_top,20abed91-c489-4b9e-bb0f-b72bf448bb06,north_calabria,added_candidate,0.6974258061062468,compatible,Compatibile diagnostico,12.463735715140036,ge_5_00_ha,929,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_top,3b8f31b6-28c2-4c24-8e8e-d17f7529f385,central_calabria,added_candidate,0.697421536883093,compatible,Compatibile diagnostico,17.39112579856737,ge_5_00_ha,408,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_top,48382e42-5690-4ef1-b39d-f287f442e67a,central_calabria,added_candidate,0.6973803924054448,compatible,Compatibile diagnostico,15.920800021273035,ge_5_00_ha,594,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,abe05f57-98b3-4edd-a169-1b2910df3bf9,central_calabria,added_candidate,0.6998884890899962,compatible,Compatibile diagnostico,14.289431618665962,ge_5_00_ha,234,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,db9547b1-d2b8-43cf-b474-c1d137b221b3,central_calabria,added_candidate,0.6998537264641117,compatible,Compatibile diagnostico,17.186332364385713,ge_5_00_ha,444,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,a9b51a45-6c99-403c-89f9-4867774bfd4c,north_calabria,current_high_confidence,0.6997987973939118,compatible,Compatibile diagnostico,3.8234504825698292,2_00_5_00_ha,88,1,51_100,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,543f5777-cab2-4f4d-906e-faae722bcc20,central_calabria,added_candidate,0.6997950749809771,compatible,Compatibile diagnostico,16.876262952853754,ge_5_00_ha,562,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,95ed9f16-67ee-48bf-8bc4-91d9af24fa32,south_calabria,added_candidate,0.6997825373550868,compatible,Compatibile diagnostico,24.01853038640577,ge_5_00_ha,185,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,471a01a2-d1e5-420c-a9b4-2b8e884948c9,central_calabria,current_high_confidence,0.6996970113700872,compatible,Compatibile diagnostico,10.359464254532151,ge_5_00_ha,178,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,31deb678-89cd-47d1-8875-9a2a74bcffd5,north_calabria,added_candidate,0.6996305631676103,compatible,Compatibile diagnostico,12.482502440321998,ge_5_00_ha,1044,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,2b6b7cd7-1347-41fb-abb5-8bcc523d1ad0,central_calabria,added_candidate,0.6996188457225252,compatible,Compatibile diagnostico,16.80360575089203,ge_5_00_ha,510,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,02d1a173-ecaa-4c2f-92a1-ad0c7fc52150,north_calabria,current_high_confidence,0.6995740953256122,compatible,Compatibile diagnostico,3.6497493998337034,2_00_5_00_ha,174,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,6835431b-a2dd-447b-9f61-c5404478d5fb,central_calabria,added_candidate,0.6995098040040648,compatible,Compatibile diagnostico,10.984806863751931,ge_5_00_ha,188,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,b6c11f2c-dcba-4ed9-baaa-120935c454c7,central_calabria,added_candidate,0.6991987298689818,compatible,Compatibile diagnostico,16.24965201972941,ge_5_00_ha,1373,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,ec4e6b7f-c8b9-478a-bb11-34e76904c541,central_calabria,added_candidate,0.6991687232261696,compatible,Compatibile diagnostico,15.94553307480428,ge_5_00_ha,270,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,f91e6006-a29b-4a68-b6e9-65f2f6513b25,north_calabria,added_candidate,0.6991562926717274,compatible,Compatibile diagnostico,11.374164068168827,ge_5_00_ha,343,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,b0e52cf8-d3e5-45a2-8fae-65b7fb0ec77d,central_calabria,added_candidate,0.6991535477841562,compatible,Compatibile diagnostico,17.05781022872503,ge_5_00_ha,537,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,38032c3c-36da-4e91-9376-cf698876acfc,central_calabria,current_high_confidence,0.6990795235607693,compatible,Compatibile diagnostico,10.944710546147059,ge_5_00_ha,79,1,51_100,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,b097d6c3-4b9f-4e60-b144-71b5e94c1448,north_calabria,added_candidate,0.6989399788637185,compatible,Compatibile diagnostico,10.859249798778523,ge_5_00_ha,563,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,68337a4f-9912-4a79-a666-8772317c2fcc,central_calabria,current_high_confidence,0.6989133362641317,compatible,Compatibile diagnostico,11.248596049511995,ge_5_00_ha,77,1,51_100,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,e89e36f2-8892-4697-a562-ee3c6d2dae09,north_calabria,added_candidate,0.6988423942267783,compatible,Compatibile diagnostico,12.2429479774183,ge_5_00_ha,976,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,80660061-f428-43ac-ba55-61feb8de8150,central_calabria,current_high_confidence,0.698756789360546,compatible,Compatibile diagnostico,1.5776517130592411,1_00_2_00_ha,10,1,le_20,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,249b7fed-0294-4f40-a8f3-a0e73ee904e5,south_calabria,added_candidate,0.6986725226074108,compatible,Compatibile diagnostico,23.795507789815318,ge_5_00_ha,224,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,e1a54520-01c5-4035-8b9c-47e04f435071,central_calabria,current_high_confidence,0.6985850885735866,compatible,Compatibile diagnostico,8.000587923241838,ge_5_00_ha,129,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,fafe3793-1175-4b91-a421-81377ce4989e,north_calabria,current_high_confidence,0.6981856640713936,compatible,Compatibile diagnostico,3.3878376277772064,2_00_5_00_ha,143,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,0bb811b4-978a-4a39-8642-fefc93e7a943,central_calabria,added_candidate,0.6981339238537773,compatible,Compatibile diagnostico,16.589778987511412,ge_5_00_ha,697,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,71be887b-d04d-4516-9a08-50a5e92a4ad8,central_calabria,current_high_confidence,0.6981044846192423,compatible,Compatibile diagnostico,3.7684486568441944,2_00_5_00_ha,109,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,7c016b74-2380-4788-9964-973203eda413,south_calabria,added_candidate,0.6980614160930457,compatible,Compatibile diagnostico,20.566949835045346,ge_5_00_ha,109,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,08b72886-d769-44ac-a7f1-4e556cfa849d,central_calabria,current_high_confidence,0.6979636323576843,compatible,Compatibile diagnostico,9.506377496898217,ge_5_00_ha,137,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,8deceadf-5783-4cba-9f65-335af3fb751d,central_calabria,current_high_confidence,0.6979208440191477,compatible,Compatibile diagnostico,2.1839920879419927,2_00_5_00_ha,12,1,le_20,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,f37f51fa-ad12-445b-98b0-7c37e37f1448,north_calabria,current_high_confidence,0.6979040623296076,compatible,Compatibile diagnostico,3.085584621985176,2_00_5_00_ha,122,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,7c5ee0d0-f4d8-4a00-949f-a9b0138ed878,central_calabria,current_high_confidence,0.6979036153930972,compatible,Compatibile diagnostico,4.5424761296614635,2_00_5_00_ha,136,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,abdc9bd4-4482-4a43-99b8-8896dbeb23ed,central_calabria,current_high_confidence,0.6978175737331024,compatible,Compatibile diagnostico,7.535816381638561,ge_5_00_ha,104,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,1a77bf40-cb8d-4407-a5a1-76da76786204,north_calabria,added_candidate,0.6978066125453387,compatible,Compatibile diagnostico,11.609965955263483,ge_5_00_ha,912,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,901d338c-bf21-4ece-8026-4f34c7e39bfd,south_calabria,added_candidate,0.6977612607273408,compatible,Compatibile diagnostico,22.141173164897623,ge_5_00_ha,639,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,ea53f9fd-27b6-42aa-98a5-8bfb4b0e35c1,central_calabria,added_candidate,0.6977189250873124,compatible,Compatibile diagnostico,17.019192047478075,ge_5_00_ha,418,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,325b5373-6861-4165-a339-7bc372d645f1,north_calabria,added_candidate,0.697707880845232,compatible,Compatibile diagnostico,10.651878557114609,ge_5_00_ha,371,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,1ca1333a-0dee-4b23-b386-c7ded2d1cf64,north_calabria,current_high_confidence,0.6976820138592486,compatible,Compatibile diagnostico,3.3078681329705395,2_00_5_00_ha,133,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,c8103dff-83cf-4e03-acc7-0f49dafbdaeb,central_calabria,added_candidate,0.6976154743376947,compatible,Compatibile diagnostico,17.23374176366763,ge_5_00_ha,422,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,2868669b-dc98-4c67-a56d-465b22d94139,north_calabria,added_candidate,0.6975818693293119,compatible,Compatibile diagnostico,3.657541157669059,2_00_5_00_ha,197,1,101_250,singlepart,False,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
compatible_borderline,20abed91-c489-4b9e-bb0f-b72bf448bb06,north_calabria,added_candidate,0.6974258061062468,compatible,Compatibile diagnostico,12.463735715140036,ge_5_00_ha,929,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,3b8f31b6-28c2-4c24-8e8e-d17f7529f385,central_calabria,added_candidate,0.697421536883093,compatible,Compatibile diagnostico,17.39112579856737,ge_5_00_ha,408,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
compatible_borderline,48382e42-5690-4ef1-b39d-f287f442e67a,central_calabria,added_candidate,0.6973803924054448,compatible,Compatibile diagnostico,15.920800021273035,ge_5_00_ha,594,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,8682c833-c6bf-43d7-8c60-5b505be389d1,north_calabria,added_candidate,0.49999304284548113,low,Bassa affidabilità diagnostica,2.160387878291127,2_00_5_00_ha,283,1,gt_250,singlepart,False,False,False,False,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,9b8aa5c0-889d-4e11-8e3e-f484b6855eb8,central_calabria,current_high_confidence,0.4999887963916491,low,Bassa affidabilità diagnostica,1.764624151997444,1_00_2_00_ha,102,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,c5c9bd7b-d86e-4665-a704-c134622d6aa9,north_calabria,added_candidate,0.4999862572278236,low,Bassa affidabilità diagnostica,2.4316597830029636,2_00_5_00_ha,344,1,gt_250,singlepart,False,False,False,False,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,b5b1cfc0-1419-47fb-9ef6-ec06eef893e8,north_calabria,current_high_confidence,0.4999836008261635,low,Bassa affidabilità diagnostica,0.7841372132927562,0_50_1_00_ha,149,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,760cb17a-e55d-4a8d-b7aa-53afa2d82d42,north_calabria,current_high_confidence,0.49998352626882275,low,Bassa affidabilità diagnostica,0.7830709253435076,0_50_1_00_ha,106,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,ed6feba5-24d8-45fb-b029-8daf365a592c,north_calabria,current_high_confidence,0.499976907308026,low,Bassa affidabilità diagnostica,0.6927271336586723,0_50_1_00_ha,151,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,6fdc3bd6-fc6f-48f4-aa27-c24200059848,central_calabria,current_high_confidence,0.4999643697786934,low,Bassa affidabilità diagnostica,5.221230799605255,ge_5_00_ha,78,1,51_100,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,58f3b912-675f-437c-b637-914705d4dfc2,central_calabria,added_candidate,0.4999602356254089,low,Bassa affidabilità diagnostica,7.22862536225548,ge_5_00_ha,257,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,5835ea7d-c291-4559-ba6b-f86c87f8db97,north_calabria,current_high_confidence,0.4999312779042489,low,Bassa affidabilità diagnostica,0.8430512805669741,0_50_1_00_ha,146,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,c191ee15-b94a-4f54-9f9f-691969072d56,central_calabria,current_high_confidence,0.4999186646385742,low,Bassa affidabilità diagnostica,0.7772474046680535,0_50_1_00_ha,18,1,le_20,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,e14a6370-ac2a-443a-af1c-f39363175d8f,north_calabria,current_high_confidence,0.49991223742181345,low,Bassa affidabilità diagnostica,0.9534539225621953,0_50_1_00_ha,152,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,3b79228c-b0a9-4280-8663-789986f9d428,central_calabria,current_high_confidence,0.49990325310567973,low,Bassa affidabilità diagnostica,2.1553465656867523,2_00_5_00_ha,87,1,51_100,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,c7fea77e-28e4-47d0-a3d4-c6353875db81,central_calabria,current_high_confidence,0.49990293398440033,low,Bassa affidabilità diagnostica,0.5818563254655617,0_50_1_00_ha,10,1,le_20,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,85ef87d0-7ec9-4443-906c-f5b6391b2c97,central_calabria,current_high_confidence,0.49990159276271084,low,Bassa affidabilità diagnostica,3.1486835055866664,2_00_5_00_ha,21,1,21_50,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,b9f34e72-51e1-4da4-b654-fd3e23f94e37,central_calabria,added_candidate,0.4998837496925407,low,Bassa affidabilità diagnostica,7.576106448275862,ge_5_00_ha,323,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,1de8900c-40e6-497a-8ad8-a5bd2e87940f,north_calabria,added_candidate,0.4998823517502829,low,Bassa affidabilità diagnostica,5.038860756073561,ge_5_00_ha,875,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,f97cbe1a-1b51-4df0-9ffd-1e49b2bbcee6,north_calabria,current_high_confidence,0.49986958604686255,low,Bassa affidabilità diagnostica,0.868172082097455,0_50_1_00_ha,166,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,3e9f9ee4-923d-47dd-acdc-94e52f3a4968,north_calabria,current_high_confidence,0.4998603105082037,low,Bassa affidabilità diagnostica,0.9596168934995005,0_50_1_00_ha,123,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,03548d4b-f68e-4d85-8952-44c2093ed418,south_calabria,current_high_confidence,0.49985311024817386,low,Bassa affidabilità diagnostica,6.330231479773718,ge_5_00_ha,102,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,dbc2bee7-0c49-478c-9e0d-643e8049073d,north_calabria,current_high_confidence,0.49984914735437275,low,Bassa affidabilità diagnostica,1.3192023777157806,1_00_2_00_ha,68,1,51_100,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,174c9cda-91b7-42cf-a87d-830bf21d481d,central_calabria,current_high_confidence,0.49984846131732696,low,Bassa affidabilità diagnostica,0.8769675066905249,0_50_1_00_ha,6,1,le_20,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,07254840-8c1c-42a4-933c-1c308e76f4d5,central_calabria,added_candidate,0.49984464636729714,low,Bassa affidabilità diagnostica,5.473015629583513,ge_5_00_ha,209,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,963c7cc3-ec70-4419-910d-312f678d72c6,central_calabria,current_high_confidence,0.499844017706097,low,Bassa affidabilità diagnostica,0.6218893008915326,0_50_1_00_ha,15,1,le_20,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,602c71c8-8870-44e6-8820-a67dd3b52f74,central_calabria,added_candidate,0.4998121732799002,low,Bassa affidabilità diagnostica,4.22022203869702,2_00_5_00_ha,293,1,gt_250,singlepart,False,False,False,False,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,ed89eb94-adc1-4138-9e75-d9cb77739b39,north_calabria,added_candidate,0.4998118640757209,low,Bassa affidabilità diagnostica,2.270223150590256,2_00_5_00_ha,260,1,gt_250,singlepart,False,False,False,False,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,013666e9-e162-440c-a3c3-3dfba6fdd905,central_calabria,added_candidate,0.49978916189148215,low,Bassa affidabilità diagnostica,8.342639616191319,ge_5_00_ha,844,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,795c3506-a844-4a7a-8766-9af54a87bdc6,north_calabria,current_high_confidence,0.49977708609024807,low,Bassa affidabilità diagnostica,0.737926630396949,0_50_1_00_ha,159,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,f8386340-8a3c-4ed8-8cbd-e85c8242d20b,north_calabria,current_high_confidence,0.49976310096127574,low,Bassa affidabilità diagnostica,0.9245469432547516,0_50_1_00_ha,137,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,a958d2b4-b381-4d4b-b4ba-195e16d1ab8e,north_calabria,added_candidate,0.4997482047572586,low,Bassa affidabilità diagnostica,2.4675878216245315,2_00_5_00_ha,392,1,gt_250,singlepart,False,False,False,False,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,7dae79b5-fd6e-4512-b2b1-1215f1a8b5d0,central_calabria,current_high_confidence,0.49974565670374604,low,Bassa affidabilità diagnostica,1.8001142970637138,1_00_2_00_ha,102,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,86cddabd-6157-492b-a7ec-5ca4b6e323f0,central_calabria,current_high_confidence,0.499723975300829,low,Bassa affidabilità diagnostica,1.7487217884283146,1_00_2_00_ha,70,1,51_100,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,3d880eed-55c6-4a37-bb81-9a53e097e921,north_calabria,added_candidate,0.49972217979065037,low,Bassa affidabilità diagnostica,1.143963488274369,1_00_2_00_ha,201,1,101_250,singlepart,False,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,68c89924-765f-458a-ba55-73cf47d9b674,south_calabria,current_high_confidence,0.4997067264250787,low,Bassa affidabilità diagnostica,4.178002629091117,2_00_5_00_ha,107,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,67358229-4f88-4f80-963e-5a5f55d6c6e7,south_calabria,current_high_confidence,0.4996881857105962,low,Bassa affidabilità diagnostica,7.262118008458021,ge_5_00_ha,147,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,1bd71883-5124-4b9e-abbe-f1a208b2b726,central_calabria,added_candidate,0.4996854130286233,low,Bassa affidabilità diagnostica,5.790395584007841,ge_5_00_ha,218,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,ac507764-3dc3-412f-a7f7-f959734aee55,central_calabria,current_high_confidence,0.4996752995005104,low,Bassa affidabilità diagnostica,2.1430498450723148,2_00_5_00_ha,178,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,92e3c34e-bc33-461b-a7f9-40c728bf4942,central_calabria,current_high_confidence,0.49967240761241066,low,Bassa affidabilità diagnostica,2.0643809656679784,2_00_5_00_ha,64,1,51_100,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,2486fa8a-ad1c-4c54-b887-c89f23e21f6f,central_calabria,current_high_confidence,0.4996698498427799,low,Bassa affidabilità diagnostica,1.8095112784003127,1_00_2_00_ha,115,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,aaeb1714-fba3-4f1c-ac28-a49fc5f68312,north_calabria,added_candidate,0.49966265444777536,low,Bassa affidabilità diagnostica,1.21495257174584,1_00_2_00_ha,184,1,101_250,singlepart,False,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
